Popolazione residente nei comuni d'Italia al 1° gennaio 2017
"Codice_ISTAT","Comune","Maschi","Femmine","Totale"
"056023","Corchiano","1900.0","1907.0","3807.0"
"056024","Fabrica di Roma","4099.0","4134.0","8233.0"
"056025","Faleria","1084.0","1094.0","2178.0"
"056026","Farnese","727.0","783.0","1510.0"
"056027","Gallese","1375.0","1479.0","2854.0"
"056028","Gradoli","657.0","694.0","1351.0"
"056029","Graffignano","1122.0","1128.0","2250.0"
"056030","Grotte di Castro","1278.0","1348.0","2626.0"
"056031","Ischia di Castro","1115.0","1199.0","2314.0"
"056032","Latera","428.0","395.0","823.0"
"056033","Lubriano","435.0","462.0","897.0"
"056034","Marta","1673.0","1767.0","3440.0"
"056035","Montalto di Castro","4500.0","4485.0","8985.0"
"056036","Montefiascone","6509.0","6945.0","13454.0"
"056037","Monte Romano","995.0","1008.0","2003.0"
"056038","Monterosi","2263.0","2210.0","4473.0"
"056039","Nepi","4748.0","4872.0","9620.0"
"056040","Onano","479.0","504.0","983.0"
"056041","Oriolo Romano","1904.0","1901.0","3805.0"
"056042","Orte","4293.0","4523.0","8816.0"
"056043","Piansano","1049.0","1000.0","2049.0"
"056044","Proceno","282.0","275.0","557.0"
"056045","Ronciglione","4255.0","4349.0","8604.0"
"056046","Villa San Giovanni in Tuscia","656.0","674.0","1330.0"
"056047","San Lorenzo Nuovo","1004.0","1076.0","2080.0"
"056048","Soriano nel Cimino","4080.0","4281.0","8361.0"
"056049","Sutri","3297.0","3384.0","6681.0"
"056050","Tarquinia","7900.0","8483.0","16383.0"
"056051","Tessennano","177.0","162.0","339.0"
"056052","Tuscania","4077.0","4349.0","8426.0"
"056053","Valentano","1398.0","1445.0","2843.0"
"056054","Vallerano","1274.0","1316.0","2590.0"
"056055","Vasanello","1991.0","2064.0","4055.0"
"056056","Vejano","1087.0","1156.0","2243.0"
"056057","Vetralla","6828.0","7203.0","14031.0"
"056058","Vignanello","2277.0","2326.0","4603.0"
"056059","Viterbo","32322.0","35166.0","67488.0"
"056060","Vitorchiano","2598.0","2672.0","5270.0"
"057001","Accumoli","336.0","311.0","647.0"
"057002","Amatrice","1330.0","1202.0","2532.0"
"057003","Antrodoco","1297.0","1273.0","2570.0"
"057004","Ascrea","141.0","115.0","256.0"
"057005","Belmonte in Sabina","324.0","306.0","630.0"
"057006","Borbona","305.0","309.0","614.0"
"057007","Borgorose","2348.0","2194.0","4542.0"
"057008","Borgo Velino","438.0","519.0","957.0"
"057009","Cantalice","1366.0","1347.0","2713.0"
"057010","Cantalupo in Sabina","835.0","855.0","1690.0"
"057011","Casaprota","365.0","368.0","733.0"
"057012","Casperia","595.0","647.0","1242.0"
"057013","Castel di Tora","153.0","133.0","286.0"
"057014","Castelnuovo di Farfa","524.0","542.0","1066.0"
"057015","Castel Sant'Angelo","644.0","652.0","1296.0"
"057016","Cittaducale","3306.0","3480.0","6786.0"
"057017","Cittareale","260.0","215.0","475.0"
"057018","Collalto Sabino","216.0","216.0","432.0"
"057019","Colle di Tora","187.0","169.0","356.0"
"057020","Collegiove","122.0","76.0","198.0"
"057021","Collevecchio","767.0","788.0","1555.0"
"057022","Colli sul Velino","256.0","268.0","524.0"
"057023","Concerviano","138.0","150.0","288.0"
"057024","Configni","315.0","317.0","632.0"
"057025","Contigliano","1882.0","1924.0","3806.0"
"057026","Cottanello","293.0","271.0","564.0"
"057027","Fara in Sabina","6810.0","7009.0","13819.0"
"057028","Fiamignano","697.0","673.0","1370.0"
"057029","Forano","1589.0","1571.0","3160.0"
"057030","Frasso Sabino","376.0","374.0","750.0"
"057031","Greccio","763.0","791.0","1554.0"
"057032","Labro","185.0","181.0","366.0"
"057033","Leonessa","1207.0","1189.0","2396.0"
"057034","Longone Sabino","290.0","287.0","577.0"
"057035","Magliano Sabina","1817.0","1923.0","3740.0"
"057036","Marcetelli","49.0","36.0","85.0"
"057037","Micigliano","72.0","59.0","131.0"
"057038","Mompeo","256.0","269.0","525.0"
"057039","Montasola","212.0","175.0","387.0"
"057040","Montebuono","453.0","437.0","890.0"
"057041","Monteleone Sabino","607.0","629.0","1236.0"
"057042","Montenero Sabino","149.0","143.0","292.0"
"057043","Monte San Giovanni in Sabina","360.0","337.0","697.0"
"057044","Montopoli di Sabina","2064.0","2064.0","4128.0"
"057045","Morro Reatino","180.0","191.0","371.0"
"057046","Nespolo","134.0","111.0","245.0"
"057047","Orvinio","215.0","178.0","393.0"
"057048","Paganico Sabino","87.0","85.0","172.0"
"057049","Pescorocchiano","1022.0","1022.0","2044.0"
"057050","Petrella Salto","617.0","558.0","1175.0"
"057051","Poggio Bustone","1008.0","1022.0","2030.0"
"057052","Poggio Catino","630.0","676.0","1306.0"
"057053","Poggio Mirteto","3078.0","3265.0","6343.0"
"057054","Poggio Moiano","1331.0","1374.0","2705.0"
"057055","Poggio Nativo","1330.0","1258.0","2588.0"
"057056","Poggio San Lorenzo","295.0","276.0","571.0"
"057057","Posta","350.0","316.0","666.0"
"057058","Pozzaglia Sabina","176.0","163.0","339.0"
"057059","Rieti","22679.0","24873.0","47552.0"
"057060","Rivodutri","621.0","605.0","1226.0"
"057061","Roccantica","274.0","283.0","557.0"
"057062","Rocca Sinibalda","426.0","369.0","795.0"
"057063","Salisano","263.0","288.0","551.0"
"057064","Scandriglia","1624.0","1504.0","3128.0"
"057065","Selci","536.0","560.0","1096.0"
"057066","Stimigliano","1154.0","1183.0","2337.0"
"057067","Tarano","708.0","731.0","1439.0"
"057068","Toffia","523.0","509.0","1032.0"
"057069","Torricella in Sabina","672.0","673.0","1345.0"
"057070","Torri in Sabina","649.0","609.0","1258.0"
"057071","Turania","135.0","97.0","232.0"
"057072","Vacone","126.0","119.0","245.0"
"057073","Varco Sabino","98.0","88.0","186.0"
"058001","Affile","731.0","789.0","1520.0"
"058002","Agosta","863.0","895.0","1758.0"
"058003","Albano Laziale","20027.0","21627.0","41654.0"
"058004","Allumiere","2020.0","2032.0","4052.0"
"058005","Anguillara Sabazia","9555.0","9846.0","19401.0"
"058006","Anticoli Corrado","442.0","451.0","893.0"
"058007","Anzio","26896.0","27415.0","54311.0"
"058008","Arcinazzo Romano","660.0","682.0","1342.0"
"058009","Ariccia","9218.0","9900.0","19118.0"
"058010","Arsoli","741.0","836.0","1577.0"
"058011","Artena","7048.0","7129.0","14177.0"
"058012","Bellegra","1384.0","1462.0","2846.0"
"058013","Bracciano","9265.0","9973.0","19238.0"
"058014","Camerata Nuova","238.0","219.0","457.0"
"058015","Campagnano di Roma","5560.0","6032.0","11592.0"
"058016","Canale Monterano","2030.0","2139.0","4169.0"
"058017","Canterano","170.0","176.0","346.0"
"058018","Capena","5347.0","5312.0","10659.0"
"058019","Capranica Prenestina","189.0","162.0","351.0"
"058020","Carpineto Romano","2170.0","2278.0","4448.0"
"058021","Casape","350.0","372.0","722.0"
"058022","Castel Gandolfo","4265.0","4706.0","8971.0"
"058023","Castel Madama","3693.0","3729.0","7422.0"
"058024","Castelnuovo di Porto","4206.0","4391.0","8597.0"
"058025","Castel San Pietro Romano","433.0","453.0","886.0"
"058026","Cave","5634.0","5744.0","11378.0"
"058027","Cerreto Laziale","549.0","571.0","1120.0"
"058028","Cervara di Roma","253.0","195.0","448.0"
"058029","Cerveteri","18513.0","19246.0","37759.0"
"058030","Ciciliano","683.0","650.0","1333.0"
"058031","Cineto Romano","284.0","311.0","595.0"
"058032","Civitavecchia","25204.0","27612.0","52816.0"
"058033","Civitella San Paolo","1050.0","1025.0","2075.0"
"058034","Colleferro","10356.0","11165.0","21521.0"
"058035","Colonna","2102.0","2207.0","4309.0"
"058036","Fiano Romano","7950.0","7758.0","15708.0"
"058037","Filacciano","225.0","237.0","462.0"
"058038","Formello","6302.0","6708.0","13010.0"
"058039","Frascati","10609.0","11722.0","22331.0"
"058040","Gallicano nel Lazio","3188.0","3138.0","6326.0"
"058041","Gavignano","965.0","942.0","1907.0"
"058042","Genazzano","2958.0","3026.0","5984.0"
"058043","Genzano di Roma","11595.0","12299.0","23894.0"
"058044","Gerano","634.0","625.0","1259.0"
"058045","Gorga","354.0","366.0","720.0"
"058046","Grottaferrata","9488.0","10962.0","20450.0"
"058047","Guidonia Montecelio","44165.0","44976.0","89141.0"
"058048","Jenne","176.0","188.0","364.0"
"058049","Labico","3196.0","3249.0","6445.0"
"058050","Lanuvio","6777.0","6828.0","13605.0"
"058051","Licenza","503.0","480.0","983.0"
"058052","Magliano Romano","722.0","691.0","1413.0"
"058053","Mandela","469.0","465.0","934.0"
"058054","Manziana","3720.0","3991.0","7711.0"
"058055","Marano Equo","397.0","383.0","780.0"
"058056","Marcellina","3720.0","3643.0","7363.0"
"058057","Marino","21227.0","22570.0","43797.0"
"058058","Mazzano Romano","1547.0","1588.0","3135.0"
"058059","Mentana","11396.0","11726.0","23122.0"
"058060","Monte Compatri","5916.0","6107.0","12023.0"
"058061","Monteflavio","617.0","705.0","1322.0"
"058062","Montelanico","1046.0","1098.0","2144.0"
"058063","Montelibretti","2563.0","2790.0","5353.0"
"058064","Monte Porzio Catone","4128.0","4503.0","8631.0"
"058065","Monterotondo","19679.0","21134.0","40813.0"
"058066","Montorio Romano","955.0","975.0","1930.0"
"058067","Moricone","1291.0","1320.0","2611.0"
"058068","Morlupo","4197.0","4532.0","8729.0"
"058069","Nazzano","721.0","704.0","1425.0"
"058070","Nemi","953.0","957.0","1910.0"
"058071","Nerola","964.0","993.0","1957.0"
"058072","Nettuno","24601.0","25056.0","49657.0"
"058073","Olevano Romano","3255.0","3402.0","6657.0"
"058074","Palestrina","10617.0","11099.0","21716.0"
"058075","Palombara Sabina","6586.0","6632.0","13218.0"
"058076","Percile","123.0","118.0","241.0"
"058077","Pisoniano","372.0","381.0","753.0"
"058078","Poli","1206.0","1219.0","2425.0"
"058079","Pomezia","31486.0","31782.0","63268.0"
"058080","Ponzano Romano","577.0","560.0","1137.0"
"058081","Riano","5258.0","5307.0","10565.0"
"058082","Rignano Flaminio","4969.0","5263.0","10232.0"
"058083","Riofreddo","377.0","385.0","762.0"
"058084","Rocca Canterano","102.0","86.0","188.0"
"058085","Rocca di Cave","192.0","186.0","378.0"
"058086","Rocca di Papa","8490.0","8654.0","17144.0"
"058087","Roccagiovine","130.0","135.0","265.0"
"058088","Rocca Priora","6019.0","5994.0","12013.0"
"058089","Rocca Santo Stefano","496.0","475.0","971.0"
"058090","Roiate","350.0","369.0","719.0"
"058091","Roma","1362384.0","1511110.0","2873494.0"
"058092","Roviano","622.0","712.0","1334.0"
"058093","Sacrofano","3843.0","3963.0","7806.0"
"058094","Sambuci","439.0","468.0","907.0"
"058095","San Gregorio da Sassola","794.0","795.0","1589.0"
"058096","San Polo dei Cavalieri","1513.0","1468.0","2981.0"
"058097","Santa Marinella","9137.0","9745.0","18882.0"
"058098","Sant'Angelo Romano","2490.0","2527.0","5017.0"
"058099","Sant'Oreste","1822.0","1853.0","3675.0"
"058100","San Vito Romano","1662.0","1677.0","3339.0"
"058101","Saracinesco","103.0","79.0","182.0"
"058102","Segni","4494.0","4726.0","9220.0"
"058103","Subiaco","4408.0","4579.0","8987.0"
"058104","Tivoli","27597.0","29006.0","56603.0"
"058105","Tolfa","2557.0","2517.0","5074.0"
"058106","Torrita Tiberina","529.0","548.0","1077.0"
"058107","Trevignano Romano","2801.0","2980.0","5781.0"
"058108","Vallepietra","135.0","133.0","268.0"
"058109","Vallinfreda","139.0","140.0","279.0"
"058110","Valmontone","7917.0","8118.0","16035.0"
"058111","Velletri","25990.0","27375.0","53365.0"
"058112","Vicovaro","1987.0","2007.0","3994.0"
"058113","Vivaro Romano","90.0","80.0","170.0"
"058114","Zagarolo","8965.0","8907.0","17872.0"
"058115","Lariano","6659.0","6850.0","13509.0"
"058116","Ladispoli","20135.0","21039.0","41174.0"
"058117","Ardea","24876.0","24542.0","49418.0"
"058118","Ciampino","18381.0","20152.0","38533.0"
"058119","San Cesareo","7737.0","7770.0","15507.0"
"058120","Fiumicino","39197.0","39690.0","78887.0"
"058122","Fonte Nuova","16232.0","16685.0","32917.0"
"059001","Aprilia","36653.0","37281.0","73934.0"
"059002","Bassiano","796.0","758.0","1554.0"
"059003","Campodimele","316.0","290.0","606.0"
"059004","Castelforte","2085.0","2218.0","4303.0"
"059005","Cisterna di Latina","18238.0","18685.0","36923.0"
"059006","Cori","5404.0","5592.0","10996.0"
"059007","Fondi","19842.0","19894.0","39736.0"
"059008","Formia","18235.0","19910.0","38145.0"
"059009","Gaeta","9954.0","10720.0","20674.0"
"059010","Itri","5417.0","5286.0","10703.0"
"059011","Latina","61017.0","65134.0","126151.0"
"059012","Lenola","2022.0","2148.0","4170.0"
"059013","Maenza","1540.0","1567.0","3107.0"
"059014","Minturno","9644.0","10090.0","19734.0"
"059015","Monte San Biagio","3160.0","3148.0","6308.0"
"059016","Norma","1960.0","2023.0","3983.0"
"059017","Pontinia","7492.0","7450.0","14942.0"
"059018","Ponza","1722.0","1626.0","3348.0"
"059019","Priverno","7061.0","7406.0","14467.0"
"059020","Prossedi","614.0","583.0","1197.0"
"059021","Roccagorga","2253.0","2287.0","4540.0"
"059022","Rocca Massima","571.0","557.0","1128.0"
"059023","Roccasecca dei Volsci","558.0","569.0","1127.0"
"059024","Sabaudia","10766.0","9847.0","20613.0"
"059025","San Felice Circeo","5173.0","4852.0","10025.0"
"059026","Santi Cosma e Damiano","3403.0","3552.0","6955.0"
"059027","Sermoneta","4929.0","4955.0","9884.0"
"059028","Sezze","12423.0","12453.0","24876.0"
"059029","Sonnino","3809.0","3776.0","7585.0"
"059030","Sperlonga","1660.0","1690.0","3350.0"
"059031","Spigno Saturnia","1441.0","1504.0","2945.0"
"059032","Terracina","23216.0","22915.0","46131.0"
"059033","Ventotene","408.0","343.0","751.0"
"060001","Acquafondata","141.0","129.0","270.0"
"060002","Acuto","938.0","977.0","1915.0"
"060003","Alatri","14236.0","14648.0","28884.0"
"060004","Alvito","1318.0","1360.0","2678.0"
"060005","Amaseno","2184.0","2191.0","4375.0"
"060006","Anagni","10506.0","10905.0","21411.0"
"060007","Aquino","2671.0","2687.0","5358.0"
"060008","Arce","2793.0","2904.0","5697.0"
"060009","Arnara","1090.0","1212.0","2302.0"
"060010","Arpino","3465.0","3728.0","7193.0"
"060011","Atina","2042.0","2216.0","4258.0"
"060012","Ausonia","1286.0","1307.0","2593.0"
"060013","Belmonte Castello","370.0","357.0","727.0"
"060014","Boville Ernica","4258.0","4351.0","8609.0"
"060015","Broccostella","1331.0","1379.0","2710.0"
"060016","Campoli Appennino","849.0","847.0","1696.0"
"060017","Casalattico","261.0","300.0","561.0"
"060018","Casalvieri","1318.0","1361.0","2679.0"
"060019","Cassino","17854.0","18606.0","36460.0"
"060020","Castelliri","1706.0","1741.0","3447.0"
"060021","Castelnuovo Parano","433.0","450.0","883.0"
"060022","Castrocielo","1946.0","2055.0","4001.0"
"060023","Castro dei Volsci","2288.0","2468.0","4756.0"
"060024","Ceccano","11493.0","12001.0","23494.0"
"060025","Ceprano","4340.0","4535.0","8875.0"
"060026","Cervaro","3944.0","4150.0","8094.0"
"060027","Colfelice","967.0","961.0","1928.0"
"060028","Collepardo","493.0","468.0","961.0"
"060029","Colle San Magno","345.0","338.0","683.0"
"060030","Coreno Ausonio","793.0","828.0","1621.0"
"060031","Esperia","1900.0","1896.0","3796.0"
"060032","Falvaterra","279.0","280.0","559.0"
"060033","Ferentino","10420.0","10711.0","21131.0"
"060034","Filettino","296.0","257.0","553.0"
"060035","Fiuggi","5088.0","5441.0","10529.0"
"060036","Fontana Liri","1441.0","1503.0","2944.0"
"060037","Fontechiari","621.0","683.0","1304.0"
"060038","Frosinone","22004.0","24116.0","46120.0"
"060039","Fumone","1023.0","1078.0","2101.0"
"060040","Gallinaro","602.0","663.0","1265.0"
"060041","Giuliano di Roma","1199.0","1221.0","2420.0"
"060042","Guarcino","800.0","810.0","1610.0"
"060043","Isola del Liri","5560.0","6024.0","11584.0"
"060044","Monte San Giovanni Campano","6423.0","6424.0","12847.0"
"060045","Morolo","1652.0","1619.0","3271.0"
"060046","Paliano","4050.0","4173.0","8223.0"
"060047","Pastena","720.0","733.0","1453.0"
"060048","Patrica","1583.0","1595.0","3178.0"
"060049","Pescosolido","771.0","780.0","1551.0"
"060050","Picinisco","571.0","629.0","1200.0"
"060051","Pico","1406.0","1452.0","2858.0"
"060052","Piedimonte San Germano","3233.0","3290.0","6523.0"
"060053","Piglio","2314.0","2323.0","4637.0"
"060054","Pignataro Interamna","1257.0","1313.0","2570.0"
"060055","Pofi","2089.0","2101.0","4190.0"
"060056","Pontecorvo","6450.0","6750.0","13200.0"
"060057","Posta Fibreno","538.0","589.0","1127.0"
"060058","Ripi","2595.0","2661.0","5256.0"
"060059","Rocca d'Arce","478.0","467.0","945.0"
"060060","Roccasecca","3687.0","3722.0","7409.0"
"060061","San Biagio Saracinisco","170.0","168.0","338.0"
"060062","San Donato Val di Comino","974.0","1102.0","2076.0"
"060063","San Giorgio a Liri","1549.0","1601.0","3150.0"
"060064","San Giovanni Incarico","1621.0","1686.0","3307.0"
"060065","Sant'Ambrogio sul Garigliano","510.0","459.0","969.0"
"060066","Sant'Andrea del Garigliano","750.0","741.0","1491.0"
"060067","Sant'Apollinare","921.0","971.0","1892.0"
"060068","Sant'Elia Fiumerapido","3044.0","3068.0","6112.0"
"060069","Santopadre","676.0","674.0","1350.0"
"060070","San Vittore del Lazio","1281.0","1295.0","2576.0"
"060071","Serrone","1553.0","1507.0","3060.0"
"060072","Settefrati","363.0","369.0","732.0"
"060073","Sgurgola","1296.0","1371.0","2667.0"
"060074","Sora","12647.0","13410.0","26057.0"
"060075","Strangolagalli","1194.0","1256.0","2450.0"
"060076","Supino","2411.0","2468.0","4879.0"
"060077","Terelle","188.0","204.0","392.0"
"060078","Torre Cajetani","675.0","670.0","1345.0"
"060079","Torrice","2383.0","2413.0","4796.0"
"060080","Trevi nel Lazio","900.0","890.0","1790.0"
"060081","Trivigliano","826.0","877.0","1703.0"
"060082","Vallecorsa","1296.0","1325.0","2621.0"
"060083","Vallemaio","459.0","478.0","937.0"
"060084","Vallerotonda","771.0","782.0","1553.0"
"060085","Veroli","10103.0","10422.0","20525.0"
"060086","Vicalvi","363.0","398.0","761.0"
"060087","Vico nel Lazio","1071.0","1120.0","2191.0"
"060088","Villa Latina","599.0","618.0","1217.0"
"060089","Villa Santa Lucia","1302.0","1317.0","2619.0"
"060090","Villa Santo Stefano","822.0","878.0","1700.0"
"060091","Viticuso","167.0","171.0","338.0"
"061001","Ailano","621.0","730.0","1351.0"
"061002","Alife","3817.0","3802.0","7619.0"
"061003","Alvignano","2320.0","2414.0","4734.0"
"061004","Arienzo","2658.0","2716.0","5374.0"
"061005","Aversa","25504.0","27536.0","53040.0"
"061006","Baia e Latina","1064.0","1102.0","2166.0"
"061007","Bellona","2958.0","3096.0","6054.0"
"061008","Caianello","931.0","924.0","1855.0"
"061009","Caiazzo","2711.0","2863.0","5574.0"
"061010","Calvi Risorta","2752.0","2926.0","5678.0"
"061011","Camigliano","974.0","1008.0","1982.0"
"061012","Cancello ed Arnone","2881.0","2783.0","5664.0"
"061013","Capodrise","5034.0","5112.0","10146.0"
"061014","Capriati a Volturno","713.0","819.0","1532.0"
"061015","Capua","8948.0","9662.0","18610.0"
"061016","Carinaro","3452.0","3652.0","7104.0"
"061017","Carinola","3496.0","3772.0","7268.0"
"061018","Casagiove","6551.0","7062.0","13613.0"
"061019","Casal di Principe","10734.0","10753.0","21487.0"
"061020","Casaluce","4936.0","5063.0","9999.0"
"061021","Casapulla","4235.0","4424.0","8659.0"
"061022","Caserta","35675.0","40451.0","76126.0"
"061023","Castel Campagnano","742.0","814.0","1556.0"
"061024","Castel di Sasso","561.0","591.0","1152.0"
"061025","Castello del Matese","698.0","765.0","1463.0"
"061026","Castel Morrone","1845.0","1994.0","3839.0"
